Restaurant ID,Restaurant Name,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Switch to order menu,Price range,Aggregate rating,Rating color,Rating text,Votes
17334679,Azteca,Mexican,0,Dollar($),No,No,No,No,1,4.3,Green,Very Good,167
17334718,China Cafe,Chinese,25,Dollar($),No,No,No,No,2,4,Green,Very Good,112
17334763,Exotic Thai Restaurant,Thai,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,256
17335158,Front Street Brewery,American,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,123
17334782,Granite City Food & Brewery,American,25,Dollar($),No,No,No,No,2,4,Green,Very Good,199
17334846,Los Agaves,Mexican,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,157
17334853,Machine Shed Restaurant,American,25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,100
17335168,Osaka,"Japanese, Sushi",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,141
17334958,Texas Roadhouse,"American, BBQ, Steak",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,197
17258496,Hickory Park,"BBQ, Burger, Desserts",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,1025
17259395,The Cafe,"American, Coffee and Tea",25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent,570
17258350,Flying Mango,"BBQ, Caribbean, Cajun",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,674
17258136,Cool Basil,"Asian, Sushi, Thai",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,496
17258522,HuHot Mongolian Grill,"Asian, Chinese",25,Dollar($),No,No,No,No,2,4,Green,Very Good,411
17259958,Malo,"Latin American, Mexican",25,Dollar($),No,No,No,No,2,3.2,Orange,Average,113
17258036,Centro,"Italian, Pizza",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1109
17259368,Fong's Pizza,"Chinese, Pizza",25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,728
17257684,A Dong Restaurant,"Asian, Vegetarian, Vietnamese, Bubble Tea",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,659
17258154,Court Avenue Brewing Company,"American, Pizza, Bar Food",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,370
17259340,Django,French,40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,532
17259243,Miyabi 9,"Japanese, Sushi",25,Dollar($),No,No,No,No,2,4.8,Dark Green,Excellent,860
17259625,Zombie Burger + Drink Lab,"Burger, Desserts, Vegetarian",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,943
17259169,Tursi's Latin King,"American, Italian",70,Dollar($),No,No,No,No,4,4.1,Green,Very Good,476
17259166,Tsing Tsao South,Chinese,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,218
17259335,Bandit Burrito,"Breakfast, Mexican, Southwestern",10,Dollar($),No,No,No,No,1,4,Green,Very Good,214
17259248,Jethro's BBQ,"American, BBQ",25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,699
17258552,The Machine Shed Restaurant,"American, Breakfast",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,308
17259550,Mi Patria,Latin American,25,Dollar($),No,No,No,No,2,4,Green,Very Good,157
17259200,Waterfront Seafood Market,"Seafood, Sushi",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,530
16615894,The Giggling Goat,"Coffee and Tea, Tea, Modern Australian",7,Dollar($),No,No,No,No,1,3.6,Yellow,Good,29
17342816,Burnt Toast Cafe,Breakfast,10,Dollar($),No,No,No,No,1,3.4,Orange,Average,33
17342498,Catfish Charlie's,Seafood,25,Dollar($),No,No,No,No,2,3.3,Orange,Average,40
17342648,Salsa's Mexican Restaurant,Mexican,10,Dollar($),No,No,No,No,1,3.4,Orange,Average,153
17342781,Tony Roma's,"American, BBQ, Seafood",25,Dollar($),No,No,No,No,2,3.3,Orange,Average,65
17342799,Vinny Vanucchi's,Italian,25,Dollar($),No,No,No,No,2,3.4,Orange,Average,58
17342772,Champps Americana,"American, Burger, Sandwich",25,Dollar($),No,No,No,No,2,3.5,Yellow,Good,100
17342771,Fiesta Cancun,Mexican,10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,156
17342548,Happy Joe's Pizza & Ice Cream,"Desserts, Pizza, Ice Cream",0,Dollar($),No,No,No,No,1,3.5,Yellow,Good,74
17342556,Houlihan's,"American, Burger",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,117
17342811,Ichiban Hibachi Steakhouse & Sushi Bar,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,83
17342576,Kalmes Breaktime Bar & Grill,"American, Burger",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,48
17342770,L. May Eatery,"International, Pizza",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,198
17342585,Los Aztecas,Mexican,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,126
17342494,Manna Java World Cafe,"Breakfast, Pizza",10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,119
17342594,Mario's Italian Restaurant,"American, Italian",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,140
17342625,Pepper Sprout Incorporated,American,40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,159
17342652,Shot Tower Inn,"Italian, Pizza",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,131
17342665,Sunshine Family Restaurant,"American, Breakfast, Burger",10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,60
17342810,Watershed Cafe,"American, Burger, Pizza, Cafe",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,89
17342775,Woodfire Grille,"American, Seafood, Steak",70,Dollar($),No,No,No,No,4,3.6,Yellow,Good,72
16612028,The Belle General,Cafe,20,Dollar($),No,No,No,No,2,4.1,Green,Very Good,56
17536645,Jehova es Mi Pastor Tacos y Burritos,Mexican,10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,83
16613507,Flaxton Gardens,"Tea, Modern Australian",30,Dollar($),No,No,No,No,3,3.5,Yellow,Good,37
16607969,Bespoke Harvest,"Cafe, Australian",20,Dollar($),No,No,No,No,2,3.7,Yellow,Good,29
17374405,Houndstooth Grill & Tavern,"American, Sandwich, Seafood",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,239
17375060,Hawg Wild BBQ & Catfish House,"BBQ, Burger, Seafood",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,235
17375164,Bourbon Street Grille,"American, Burger, Cajun",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,88
17375078,Smokin Gold BBQ,BBQ,10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,133
17375049,Hoka-Hoka Japanese Steak & Sushi,"Chinese, Japanese, Thai",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,267
17375077,Shenanigan's Irish Pub,"Bar Food, Seafood, Vegetarian",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,171
17375141,Fish Tales Lakeside Grille,Seafood,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,107
17375198,Antebellum,"American, Southern",40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,164
17375180,Moonie's Texas Barbecue,"BBQ, Sandwich",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,182
17375072,Atlanta Highway Seafood Market,"Sandwich, Seafood, Cajun",25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent,681
17375047,Eat at Thai,Thai,10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,357
17375074,Smoke House BBQ and Catering,BBQ,25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,89
17374921,2 Dog,"American, European, Sandwich",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,350
17374819,Longstreet Cafe,Southern,10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,298
17375089,Re-Cess,"American, Southern",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,319
17375214,Bodensee,German,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,114
17374951,Hofer's Bakery & Cafe,"German, Ice Cream",10,Dollar($),No,No,No,No,1,3.9,Yellow,Good,136
17374978,Troll Tavern,"Burger, German, Sandwich",25,Dollar($),No,No,No,No,2,2.2,Red,Poor,108
17375104,The Nacoochee Village Tavern & Pizzeria,"Italian, Pizza, Sandwich",10,Dollar($),No,No,No,No,1,4,Green,Very Good,161
16604358,Blue Bean Love Cafe,"Cafe, Coffee and Tea, Modern Australian",20,Dollar($),No,No,No,No,2,3.8,Yellow,Good,192
16604896,La Trattoria of Lavandula,"Italian, Fusion, Cafe",7,Dollar($),No,No,No,No,1,3.8,Yellow,Good,93
16612550,5 Little Pigs,"Breakfast, Modern Australian",20,Dollar($),No,No,No,No,2,4.1,Green,Very Good,40
16606299,Beach Box Cafe,"Burger, Coffee and Tea, Modern Australian",7,Dollar($),No,No,No,No,1,3.7,Yellow,Good,100
16605794,Funkey Monkey,"Breakfast, Coffee and Tea",7,Dollar($),No,No,No,No,1,3.8,Yellow,Good,97
17557488,Burger Queen Drive In,"Burger, Desserts, Sandwich",10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,41
17452342,Blue Orchid Thai Restaurant,Thai,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,799
16611498,Stillwater on Belmore,"Breakfast, Coffee and Tea",20,Dollar($),No,No,No,No,2,3.6,Yellow,Good,18
17842104,Mr.,Cafe,20,Dollar($),No,No,No,No,2,3.5,Yellow,Good,31
17501291,Emilio's Cuban Cafe,"Coffee and Tea, Cuban, Latin American",25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,146
17500759,Ingleside Village Pizza,"Pizza, Sandwich",10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,478
17500767,Jim Shaw's Seafood Grill & Bar,Seafood,25,Dollar($),No,No,No,No,2,4.6,Dark Green,Excellent,467
17500819,Mandarin Chinese Restaurant,"Chinese, Thai",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,302
17500911,Rookery,"Burger, Desserts, Bar Food",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,289
17501279,Bonefish Grill,"American, Seafood",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,293
17500695,Downtown Grill,Steak,70,Dollar($),No,No,No,No,4,4,Green,Very Good,195
17501298,Greek Corner Deli,"Desserts, Greek, Sandwich",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,244
17500847,Natalia's,"European, Italian, Mediterranean",70,Dollar($),No,No,No,No,4,4.2,Green,Very Good,379
17500872,Papouli's Mediterranean Cafe & Market,"Greek, Mediterranean, Vegetarian",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,223
17501315,Benson's Steak and Sushi,"American, Chinese, Sushi",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,243
17501201,My Fathers Place,Italian,25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,104
17501247,Sushi Thai Restaurant,"Japanese, Sushi, Thai",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,153
17501281,The Mellow Mushroom,"Pizza, Sandwich, Vegetarian",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,323
17501143,El Jalisciense Mexican Restaurant,Mexican,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,181
17501292,Greek Village,"American, Greek, Seafood",25,Dollar($),No,No,No,No,2,4,Green,Very Good,316
17501308,Martin's BBQ,BBQ,25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,288
17501301,Thai Pepper,"Japanese, Sushi, Thai",10,Dollar($),No,No,No,No,1,4,Green,Very Good,232
17501268,Zen Japanese Steakhouse and Sushi Bar,"Japanese, Steak, Sushi",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,314
16611701,Star Buffet,Asian,20,Dollar($),No,No,No,No,2,2.9,Orange,Average,11
17482142,Triangle Restaurant,"Breakfast, Burger",10,Dollar($),No,No,No,No,1,2.4,Red,Poor,17
16609169,Three Anchors,"Bar Food, Modern Australian",30,Dollar($),No,No,No,No,3,3.8,Yellow,Good,176
17687832,Vince's Restaurant & Pizzeria,"Italian, Pizza",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,65
16613059,Poets Cafe,"Coffee and Tea, Modern Australian",30,Dollar($),No,No,No,No,3,2.4,Red,Poor,193
17534788,The Artesian Restaurant,"American, International, Southwestern",40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,30
17061237,Cev�_che Tapas Bar & Restaurant,"Spanish, Tapas",40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,981
17057397,'Ohana,Hawaiian,45,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1151
17058534,Earl of Sandwich,"American, Sandwich, Salad",35,Dollar($),No,No,No,No,3,4.7,Dark Green,Excellent,1341
17060320,Raglan Road Irish Pub and Restaurant,Irish,50,Dollar($),No,No,No,No,4,4.3,Green,Very Good,782
17057925,Caf� Tu Tu Tango,"New American, Tapas",40,Dollar($),No,No,No,No,3,4.6,Dark Green,Excellent,1293
17060869,Texas de Brazil,"Brazilian, Steak",100,Dollar($),No,No,No,No,4,4.6,Dark Green,Excellent,2324
17057591,Bahama Breeze Island Grille,Caribbean,45,Dollar($),No,No,No,No,3,4.3,Green,Very Good,910
17059541,Maggiano's Little Italy,Italian,50,Dollar($),No,No,No,No,4,4.4,Green,Very Good,886
17064266,Hawkers Asian Street Fare,"Asian, Thai",35,Dollar($),No,No,No,No,3,4.6,Dark Green,Excellent,1293
17064405,Tako Cheena by Pom Pom,"Asian, Latin American, Vegetarian",10,Dollar($),No,No,No,No,1,4.4,Green,Very Good,570
17060516,Seasons 52 Fresh Grill,American,60,Dollar($),No,No,No,No,4,4.4,Green,Very Good,1685
17059012,Hollerbach's Willow Tree Caf�,German,40,Dollar($),No,No,No,No,3,4.8,Dark Green,Excellent,1699
17061296,Pom Pom's Teahouse and Sandwicheria,"American, Sandwich, Tea",25,Dollar($),No,No,No,No,2,4.9,Dark Green,Excellent,1457
17061205,Yellow Dog Eats,"American, BBQ, Sandwich",35,Dollar($),No,No,No,No,3,4.9,Dark Green,Excellent,1252
17064031,Tibby's New Orleans Kitchen,Cajun,25,Dollar($),No,No,No,No,2,4.7,Dark Green,Excellent,1412
17066603,The Coop,"Southern, Cajun, Soul Food",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,432
17057797,Bosphorous Turkish Cuisine,"Mediterranean, Turkish",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,568
17061253,Ethos Vegan Kitchen,"American, Breakfast, Vegetarian",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,797
17061231,The Ravenous Pig,Pub Food,40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,1998
16613649,Vivo Bar and Grill,"Mediterranean, Seafood",30,Dollar($),No,No,No,No,3,4.4,Green,Very Good,381
18255631,Pier 70,Modern Australian,120,Dollar($),No,No,No,No,4,2.6,Orange,Average,16
16608483,DiVine,"Cafe, Coffee and Tea, Sandwich",20,Dollar($),No,No,No,No,2,3.4,Orange,Average,19
17580453,Cactus Flower Cafe Navarre,"Mexican, Southwestern, Tex-Mex",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,635
17580142,McGuire's Irish Pub & Brewery,"Burger, Bar Food, Steak",40,Dollar($),No,No,No,No,3,4.9,Dark Green,Excellent,2238
17580160,New Yorker Deli & Pizzeria,"Italian, Pizza, Sandwich",10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,792
17580349,Tu-Do Vietnamese Restaurant,"Asian, Vietnamese",10,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,828
17580412,Carrabba's Italian Grill,"Italian, Pizza, Seafood",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,292
17580590,Jaco's Bayfront Bar and Grille,Tapas,25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,502
17580704,The Tin Cow,"Burger, Bar Food",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,559
17579928,Cactus Flower Cafe,"Latin American, Mexican, Southwestern",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,1268
17579992,Dharma Blue,"Seafood, Sushi",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,669
17580030,Global Grill,"European, International, Tapas",40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,900
17580074,Ichiban,"Japanese, Sushi",25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,765
17580020,The Fish House,"American, Seafood, Sushi",40,Dollar($),No,No,No,No,3,4,Green,Very Good,1270
17580350,Tuscan Oven,"Italian, Mediterranean, Pizza",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,502
17580408,Flounders Chowder House,Seafood,40,Dollar($),No,No,No,No,3,3.9,Yellow,Good,724
17579653,Hemingway's Island Grill,"Caribbean, Seafood, Steak",40,Dollar($),No,No,No,No,3,3.5,Yellow,Good,479
17580476,Native Cafe,"Breakfast, Burger",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,591
17580422,Peg Leg Pete's,"Burger, Sandwich, Seafood",40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,1408
17580539,The Grand Marlin,"Caribbean, Seafood",40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,905
17580511,Original Georgios Authentic Greek Food,Greek,10,Dollar($),No,No,No,No,1,4.7,Dark Green,Excellent,816
17580021,Fisherman's Corner,"Sandwich, Seafood, Cajun",40,Dollar($),No,No,No,No,3,4.4,Green,Very Good,747
16604370,Mad Cowes Cafe,"Breakfast, Coffee and Tea, Modern Australian",20,Dollar($),No,No,No,No,2,3.7,Yellow,Good,351
17582467,Rupes Burgers,"Burger, Fast Food",10,Dollar($),No,No,No,No,1,3.7,Yellow,Good,104
17582668,Texas Roadhouse,"American, BBQ, Steak",45,Dollar($),No,No,No,No,3,3.5,Yellow,Good,83
17582498,Riverwalk Cafe,"Asian, Thai",10,Dollar($),No,No,No,No,1,3.6,Yellow,Good,91
17582499,Royal Hotel,"Pizza, Bar Food",0,Dollar($),No,No,No,No,1,3.6,Yellow,Good,59
17582522,Buddy's Italian Restaurant,"Italian, Pizza, Sandwich",40,Dollar($),No,No,No,No,3,3.7,Yellow,Good,222
17582524,Butterburrs,"American, Breakfast",30,Dollar($),No,No,No,No,3,3.6,Yellow,Good,121
17582527,Chang Garden,Chinese,10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,93
17582551,Fifth Street Bagelry,"Coffee and Tea, Sandwich",10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,136
17582558,Goody's Deli,"Pizza, Sandwich",10,Dollar($),No,No,No,No,1,3.8,Yellow,Good,160
17582560,Grecian Key Restaurant,"American, Greek",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,152
17582677,Outer Limits Fun Zone,"Burger, Pizza, Sandwich",10,Dollar($),No,No,No,No,1,3.5,Yellow,Good,57
17582670,Portneuf Valley Brewing,"American, Pizza",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,191
17582625,Sandpiper Restaurant & Lounge,"American, Seafood, Steak",40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,85
17582627,Senor Iguanas,Mexican,0,Dollar($),No,No,No,No,1,3.6,Yellow,Good,108
17582700,Sushi Family,"Asian, Sushi, Vegetarian",25,Dollar($),No,No,No,No,2,3.6,Yellow,Good,132
17582664,Taste of India Nepal,"Indian, International, Vegetarian",25,Dollar($),No,No,No,No,2,3.8,Yellow,Good,141
17582682,Thai Paradise,"Desserts, Thai",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,162
17582669,The Bridge,New American,40,Dollar($),No,No,No,No,3,3.6,Yellow,Good,144
18491935,Nosh Mahal,"Indian, Persian",25,Dollar($),No,No,No,No,2,0,White,Not rated,1
17582546,El Herradero,Mexican,10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,365
17629582,Barrett Junction Cafe,"American, BBQ, Burger",25,Dollar($),No,No,No,No,2,3.3,Orange,Average,9
17211719,Blue Point Grill,Seafood,70,Dollar($),No,No,No,No,4,4,Green,Very Good,542
17144717,Giovanni's Shrimp Truck,Seafood,25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,691
17143970,Kona Brewing Company,"American, Pizza, Bar Food",35,Dollar($),No,No,No,No,3,4.7,Dark Green,Excellent,764
17144991,Coconuts Fish Cafe,Seafood,30,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,487
17142519,Kihei Caffe,"American, Hawaiian",10,Dollar($),No,No,No,No,1,4.5,Dark Green,Excellent,695
17145408,Monkeypod Kitchen by Merriman,Burger,40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,485
17143336,Sansei Seafood Restaurant & Sushi Bar,"Japanese, Seafood, Sushi",40,Dollar($),No,No,No,No,3,4.2,Green,Very Good,807
17145077,Star Noodle,Asian,10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,723
17141447,Aloha Mixed Plate,"Asian, Breakfast, Hawaiian",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,874
17142096,Gazebo,"Breakfast, Burger",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,552
17142297,Hula Grill,"Hawaiian, Seafood, Steak",40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,1056
17142535,Kimo's,"Hawaiian, Seafood, Steak",40,Dollar($),No,No,No,No,3,4.3,Green,Very Good,707
17142792,Mama's Fish House,"Hawaiian, Seafood",70,Dollar($),No,No,No,No,4,4.9,Dark Green,Excellent,1343
17145495,Marukame Udon,Japanese,10,Dollar($),No,No,No,No,1,4.9,Dark Green,Excellent,602
17143950,Yard House,"American, Asian, Burger",40,Dollar($),No,No,No,No,3,4.6,Dark Green,Excellent,1078
17142747,Lulu's Waikiki,American,25,Dollar($),No,No,No,No,2,3.9,Yellow,Good,232
17141990,Duke's Waikiki,"Hawaiian, Seafood, Steak",70,Dollar($),No,No,No,No,4,4.4,Green,Very Good,1492
17144732,Eggs 'n Things,Breakfast,10,Dollar($),No,No,No,No,1,4,Green,Very Good,535
17143282,Roy's,"Asian, European, Seafood",70,Dollar($),No,No,No,No,4,4.2,Green,Very Good,531
17143705,Wailana Coffee House,"American, Breakfast, Hawaiian",25,Dollar($),No,No,No,No,2,4.2,Green,Very Good,694
17615915,The Lady & Sons,Southern,40,Dollar($),No,No,No,No,3,3.3,Orange,Average,1201
17616487,Green Truck Pub,Burger,40,Dollar($),No,No,No,No,3,4.7,Dark Green,Excellent,906
17615924,Leopold's Ice Cream,"Desserts, Sandwich, Ice Cream",10,Dollar($),No,No,No,No,1,4.6,Dark Green,Excellent,880
17615979,Mrs. Wilkes' Dining Room,"American, Southern",40,Dollar($),No,No,No,No,3,4.5,Dark Green,Excellent,1014
17616266,Zunzi's,"International, Mediterranean, Sandwich",25,Dollar($),No,No,No,No,2,4.5,Dark Green,Excellent,796
17615976,Moon River Brewing Company,"American, Bar Food, Sandwich",25,Dollar($),No,No,No,No,2,3.7,Yellow,Good,747
17616025,Pirates' House Restaurant,"American, Seafood, Steak",40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,566
17615597,B. Matthew's Eatery,"American, Breakfast",25,Dollar($),No,No,No,No,2,4.1,Green,Very Good,683
17615740,Crystal Beer Parlor,"American, Bar Food",25,Dollar($),No,No,No,No,2,4.4,Green,Very Good,690
17616203,Goose Feathers Cafe and Bakery,"Breakfast, Vegetarian",10,Dollar($),No,No,No,No,1,4.2,Green,Very Good,680
17616590,Henry's,"American, Breakfast",10,Dollar($),No,No,No,No,1,4.1,Green,Very Good,287
17615855,Huey's On The River,"Breakfast, Cajun",40,Dollar($),No,No,No,No,3,4.1,Green,Very Good,802
17616348,J. Christopher's,"Breakfast, Diner, Sandwich",25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,710
17616368,Lulu's Chocolate Bar,"Coffee and Tea, Desserts",10,Dollar($),No,No,No,No,1,4.3,Green,Very Good,456
17616400,Rocks on the River,"Pizza, Seafood, Steak",70,Dollar($),No,No,No,No,4,4,Green,Very Good,687
17616076,SOHO South Cafe,"Cafe, Sandwich, Southern",25,Dollar($),No,No,No,No,2,4.3,Green,Very Good,719
17616205,The Olde Pink House,"American, Seafood, Southern",70,Dollar($),No,No,No,No,4,4.4,Green,Very Good,1803
17616222,Vic's On The River,American,70,Dollar($),No,No,No,No,4,4.1,Green,Very Good,558
17616295,The Crab Shack,Seafood,40,Dollar($),No,No,No,No,3,3.8,Yellow,Good,883
18483372,Sky On 57,"Chinese, Continental, Singaporean",300,Dollar($),No,No,No,No,4,3.4,Orange,Average,34
18484349,Cut By Wolfgang Puck,"American, Steak",270,Dollar($),No,No,No,No,4,4,Green,Very Good,33
18496057,Restaurant Andre,"French, Mediterranean, European",500,Dollar($),No,No,No,No,4,3.8,Yellow,Good,33
18483389,Potato Head Folk,American,80,Dollar($),No,No,No,No,4,3.1,Orange,Average,34
18483222,Jaan,French,430,Dollar($),No,No,No,No,4,3.8,Yellow,Good,35
18483085,Rhubarb Le Restaurant,French,315,Dollar($),No,No,No,No,4,3.9,Yellow,Good,33
18484423,Al'frank Cookies,Bakery,20,Dollar($),No,No,No,No,2,4.2,Green,Very Good,29
